COURSE TOTAL:,14,23,17,10,7,71.0,2.38,0.0,0.0,0.0,5.0,0.0,76.0,,2021
,19.72%,32.39%,23.94%,14.08%,9.86%,,,,,,,,,,2021
MATH-151-501,6,2,2,1,1,12.0,2.916,0.0,0.0,0.0,1.0,0.0,13.0,ELGINDI A,2021
,50.00%,16.67%,16.67%,8.33%,8.33%,,,,,,,,,,2021
MATH-151-502,6,1,3,0,3,13.0,2.538,0.0,0.0,0.0,1.0,0.0,14.0,ELGINDI A,2021
,46.15%,7.69%,23.08%,0.00%,23.08%,,,,,,,,,,2021
MATH-151-503,3,4,3,2,2,14.0,2.285,0.0,0.0,0.0,1.0,0.0,15.0,ELGINDI A,2021
,21.43%,28.57%,21.43%,14.29%,14.29%,,,,,,,,,,2021
MATH-151-504,2,2,3,0,1,8.0,2.5,0.0,0.0,0.0,1.0,0.0,9.0,ELGINDI A,2021
,25.00%,25.00%,37.50%,0.00%,12.50%,,,,,,,,,,2021
MATH-151-505,7,6,1,1,0,15.0,3.266,0.0,0.0,0.0,0.0,0.0,15.0,ELGINDI A,2021
,46.67%,40.00%,6.67%,6.67%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,24,15,12,4,7,62.0,2.725,0.0,0.0,0.0,4.0,0.0,66.0,,2021
,38.71%,24.19%,19.35%,6.45%,11.29%,,,,,,,,,,2021
MATH-152-500,3,6,15,10,0,34.0,2.058,0.0,0.0,0.0,2.0,1.0,37.0,HUANG T,2021
,8.82%,17.65%,44.12%,29.41%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,3,6,15,10,0,34.0,2.058,0.0,0.0,0.0,2.0,1.0,37.0,,2021
,8.82%,17.65%,44.12%,29.41%,0.00%,,,,,,,,,,2021
MATH-251-501,2,5,12,8,4,31.0,1.774,0.0,0.0,0.0,2.0,0.0,33.0,WESTON A,2021
,6.45%,16.13%,38.71%,25.81%,12.90%,,,,,,,,,,2021
MATH-251-502,4,9,8,4,5,30.0,2.1,0.0,0.0,0.0,5.0,0.0,35.0,WESTON A,2021
,13.33%,30.00%,26.67%,13.33%,16.67%,,,,,,,,,,2021
MATH-251-503,6,4,8,3,9,30.0,1.833,0.0,0.0,0.0,4.0,0.0,34.0,WESTON A,2021
,20.00%,13.33%,26.67%,10.00%,30.00%,,,,,,,,,,2021
MATH-251-504,7,7,6,3,8,31.0,2.064,0.0,0.0,0.0,4.0,0.0,35.0,MIR N,2021
,22.58%,22.58%,19.35%,9.68%,25.81%,,,,,,,,,,2021
COURSE TOTAL:,19,25,34,18,26,122.0,1.942,0.0,0.0,0.0,15.0,0.0,137.0,,2021
,15.57%,20.49%,27.87%,14.75%,21.31%,,,,,,,,,,2021
MATH-414-500,10,3,5,1,0,19.0,3.157,0.0,0.0,0.0,8.0,0.0,27.0,TRABELSI S,2021
,52.63%,15.79%,26.32%,5.26%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,10,3,5,1,0,19.0,3.157,0.0,0.0,0.0,8.0,0.0,27.0,,2021
,52.63%,15.79%,26.32%,5.26%,0.00%,,,,,,,,,,2021
PHYS-206-500,8,7,9,10,3,37.0,2.189,0.0,0.0,0.0,4.0,0.0,41.0,BELIC M,2021
,21.62%,18.92%,24.32%,27.03%,8.11%,,,,,,,,,,2021
COURSE TOTAL:,8,7,9,10,3,37.0,2.189,0.0,0.0,0.0,4.0,0.0,41.0,,2021
,21.62%,18.92%,24.32%,27.03%,8.11%,,,,,,,,,,2021
PHYS-207-501,6,6,7,6,0,25.0,2.48,0.0,0.0,0.0,3.0,0.0,28.0,NHA H,2021
,24.00%,24.00%,28.00%,24.00%,0.00%,,,,,,,,,,2021
PHYS-207-502,3,7,6,2,1,19.0,2.473,1.0,0.0,0.0,1.0,0.0,21.0,EL MELLOUHI F,2021
,15.79%,36.84%,31.58%,10.53%,5.26%,,,,,,,,,,2021
PHYS-207-503,0,1,11,8,5,25.0,1.32,0.0,0.0,0.0,6.0,0.0,31.0,KROLIKOWSKI W,2021
,0.00%,4.00%,44.00%,32.00%,20.00%,,,,,,,,,,2021
PHYS-207-504,6,9,16,3,1,35.0,2.457,0.0,0.0,0.0,2.0,0.0,37.0,KROLIKOWSKI W,2021
,17.14%,25.71%,45.71%,8.57%,2.86%,,,,,,,,,,2021
COURSE TOTAL:,15,23,40,19,7,104.0,2.192,1.0,0.0,0.0,12.0,0.0,117.0,,2021
,14.42%,22.12%,38.46%,18.27%,6.73%,,,,,,,,,,2021
PHYS-222-500,9,5,8,0,0,22.0,3.045,0.0,0.0,0.0,4.0,0.0,26.0,BOUHALI O,2021
,40.91%,22.73%,36.36%,0.00%,0.00%,,,,,,,,,,2021
