,39.58%,47.92%,8.33%,4.17%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,19,23,4,2,0,48.0,3.229,0.0,0.0,0,0.0,0.0,48.0,,2021
,39.58%,47.92%,8.33%,4.17%,0.00%,,,,,,,,,,2021
AERO-420-500,9,5,5,1,0,20.0,3.1,0.0,0.0,0,0.0,0.0,20.0,STRGANAC T,2021
,45.00%,25.00%,25.00%,5.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,9,5,5,1,0,20.0,3.1,0.0,0.0,0,0.0,0.0,20.0,,2021
,45.00%,25.00%,25.00%,5.00%,0.00%,,,,,,,,,,2021
AERO-422-500,39,27,9,4,0,79.0,3.278,0.0,0.0,0,0.0,0.0,79.0,DESHPANDE V,2021
,49.37%,34.18%,11.39%,5.06%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,39,27,9,4,0,79.0,3.278,0.0,0.0,0,0.0,0.0,79.0,,2021
,49.37%,34.18%,11.39%,5.06%,0.00%,,,,,,,,,,2021
AERO-423-500,22,20,6,0,4,52.0,3.076,0.0,0.0,0,1.0,0.0,53.0,ALFRIEND K,2021
,42.31%,38.46%,11.54%,0.00%,7.69%,,,,,,,,,,2021
AERO-423-501,39,25,9,2,0,75.0,3.346,0.0,0.0,0,0.0,0.0,75.0,CHAMITOFF G,2021
,52.00%,33.33%,12.00%,2.67%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,61,45,15,2,4,127.0,3.236,0.0,0.0,0,1.0,0.0,128.0,,2021
,48.03%,35.43%,11.81%,1.57%,3.15%,,,,,,,,,,2021
AERO-424-500,10,8,3,0,0,21.0,3.333,0.0,0.0,0,1.0,0.0,22.0,SELVA VALERO D,2021
,47.62%,38.10%,14.29%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,10,8,3,0,0,21.0,3.333,0.0,0.0,0,1.0,0.0,22.0,,2021
,47.62%,38.10%,14.29%,0.00%,0.00%,,,,,,,,,,2021
AERO-428-500,8,1,0,0,0,9.0,3.888,0.0,0.0,0,0.0,0.0,9.0,CHAKRAVORTY S,2021
,88.89%,11.11%,0.00%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,8,1,0,0,0,9.0,3.888,0.0,0.0,0,0.0,0.0,9.0,,2021
,88.89%,11.11%,0.00%,0.00%,0.00%,,,,,,,,,,2021
AERO-430-500,26,12,6,1,1,46.0,3.326,0.0,0.0,0,5.0,0.0,51.0,STROUBOULIS T,2021
,56.52%,26.09%,13.04%,2.17%,2.17%,,,,,,,,,,2021
COURSE TOTAL:,26,12,6,1,1,46.0,3.326,0.0,0.0,0,5.0,0.0,51.0,,2021
,56.52%,26.09%,13.04%,2.17%,2.17%,,,,,,,,,,2021
AERO-435-500,10,4,0,0,0,14.0,3.714,0.0,0.0,0,0.0,0.0,14.0,LIMBACH C,2021
,71.43%,28.57%,0.00%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,10,4,0,0,0,14.0,3.714,0.0,0.0,0,0.0,0.0,14.0,,2021
,71.43%,28.57%,0.00%,0.00%,0.00%,,,,,,,,,,2021
AERO-452-500,21,26,14,1,4,66.0,2.893,0.0,0.0,0,3.0,0.0,69.0,DONZIS D,2021
,31.82%,39.39%,21.21%,1.52%,6.06%,,,,,,,,,,2021
COURSE TOTAL:,21,26,14,1,4,66.0,2.893,0.0,0.0,0,3.0,0.0,69.0,,2021
,31.82%,39.39%,21.21%,1.52%,6.06%,,,,,,,,,,2021
AERO-455-500,12,22,2,0,0,36.0,3.277,0.0,0.0,0,0.0,0.0,36.0,MOBLE B,2021
,33.33%,61.11%,5.56%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,12,22,2,0,0,36.0,3.277,0.0,0.0,0,0.0,0.0,36.0,,2021
,33.33%,61.11%,5.56%,0.00%,0.00%,,,,,,,,,,2021
AERO-472-500,10,16,16,5,1,48.0,2.604,0.0,0.0,0,4.0,0.0,52.0,WHITE E,2021
,20.83%,33.33%,33.33%,10.42%,2.08%,,,,,,,,,,2021
COURSE TOTAL:,10,16,16,5,1,48.0,2.604,0.0,0.0,0,4.0,0.0,52.0,,2021
,20.83%,33.33%,33.33%,10.42%,2.08%,,,,,,,,,,2021
AERO-485-510,6,0,0,0,0,6.0,4.0,0.0,0.0,0,0.0,0.0,6.0,SHRYOCK K,2021
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,2021
AERO-485-511,8,0,0,0,0,8.0,4.0,0.0,0.0,0,0.0,0.0,8.0,STROUD H,2021
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,14,0,0,0,0,14.0,4.0,0.0,0.0,0,0.0,0.0,14.0,,2021
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,2021
AERO-601-600,10,12,8,2,0,32.0,2.937,0.0,0.0,0,4.0,0.0,36.0,WHITE E,2021
,31.25%,37.50%,25.00%,6.25%,0.00%,,,,,,,,,,2021
AERO-601-700,3,1,2,0,0,6.0,3.166,0.0,0.0,0,3.0,0.0,9.0,WHITE E,2021
,50.00%,16.67%,33.33%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,13,13,10,2,0,38.0,2.973,0.0,0.0,0,7.0,0.0,45.0,,2021
,34.21%,34.21%,26.32%,5.26%,0.00%,,,,,,,,,,2021
AERO-603-600,11,21,6,2,0,40.0,3.025,0.0,0.0,0,17.0,0.0,57.0,BOYD J,2021
,27.50%,52.50%,15.00%,5.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,11,21,6,2,0,40.0,3.025,0.0,0.0,0,17.0,0.0,57.0,,2021
,27.50%,52.50%,15.00%,5.00%,0.00%,,,,,,,,,,2021
AERO-604-600,9,5,2,0,0,16.0,3.437,0.0,0.0,0,0.0,0.0,16.0,HARTL D,2021
,56.25%,31.25%,12.50%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,9,5,2,0,0,16.0,3.437,0.0,0.0,0,0.0,0.0,16.0,,2021
,56.25%,31.25%,12.50%,0.00%,0.00%,,,,,,,,,,2021
AERO-606-600,9,5,0,0,0,14.0,3.642,0.0,0.0,0,0.0,0.0,14.0,NARAGHI M,2021
,64.29%,35.71%,0.00%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,9,5,0,0,0,14.0,3.642,0.0,0.0,0,0.0,0.0,14.0,,2021
,64.29%,35.71%,0.00%,0.00%,0.00%,,,,,,,,,,2021
AERO-614-600,21,1,0,0,0,22.0,3.954,0.0,0.0,0,0.0,0.0,22.0,DIAZ ARTILES A,2021
,95.45%,4.55%,0.00%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,21,1,0,0,0,22.0,3.954,0.0,0.0,0,0.0,0.0,22.0,,2021
,95.45%,4.55%,0.00%,0.00%,0.00%,,,,,,,,,,2021
AERO-622-600,19,35,11,1,0,66.0,3.09,0.0,0.0,0,0.0,0.0,66.0,DEMARS K,2021
,28.79%,53.03%,16.67%,1.52%,0.00%,,,,,,,,,,2021
AERO-622-700,0,3,2,0,0,5.0,2.6,0.0,0.0,0,0.0,0.0,5.0,DEMARS K,2021
,0.00%,60.00%,40.00%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,19,38,13,1,0,71.0,3.056,0.0,0.0,0,0.0,0.0,71.0,,2021
,26.76%,53.52%,18.31%,1.41%,0.00%,,,,,,,,,,2021
AERO-643-600,11,8,2,1,0,22.0,3.318,4.0,0.0,0,0.0,0.0,26.0,DONZIS D,2021
,50.00%,36.36%,9.09%,4.55%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,11,8,2,1,0,22.0,3.318,4.0,0.0,0,0.0,0.0,26.0,,2021
,50.00%,36.36%,9.09%,4.55%,0.00%,,,,,,,,,,2021
AERO-655-600,11,3,0,0,0,14.0,3.785,1.0,0.0,0,0.0,0.0,15.0,MOBLE B,2021
,78.57%,21.43%,0.00%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,11,3,0,0,0,14.0,3.785,1.0,0.0,0,0.0,0.0,15.0,,2021
,78.57%,21.43%,0.00%,0.00%,0.00%,,,,,,,,,,2021
AERO-676-600,17,8,0,0,0,25.0,3.68,0.0,0.0,0,1.0,0.0,26.0,LIMBACH C,2021
,68.00%,32.00%,0.00%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,17,8,0,0,0,25.0,3.68,0.0,0.0,0,1.0,0.0,26.0,,2021
,68.00%,32.00%,0.00%,0.00%,0.00%,,,,,,,,,,2021
MEMA-602-600,3,2,0,0,0,5.0,3.6,0.0,0.0,0,0.0,0.0,5.0,BOYD J,2021
,60.00%,40.00%,0.00%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,3,2,0,0,0,5.0,3.6,0.0,0.0,0,0.0,0.0,5.0,,2021
,60.00%,40.00%,0.00%,0.00%,0.00%,,,,,,,,,,2021
MEMA-646-600,1,1,1,2,0,5.0,2.2,0.0,0.0,0,2.0,0.0,7.0,WHITCOMB J,2021
,20.00%,20.00%,20.00%,40.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,1,1,1,2,0,5.0,2.2,0.0,0.0,0,2.0,0.0,7.0,,2021
,20.00%,20.00%,20.00%,40.00%,0.00%,,,,,,,,,,2021
DEPARTMENT TOTAL:,1041,870,455,104,44,2514.0,3.094,5.0,0.0,0,224.0,0.0,2743.0,,2021
,41.41%,34.61%,18.10%,4.14%,1.75%,,,,,,,,,,2021
BMEN-153-900,61,9,1,1,1,73.0,3.753,0.0,0.0,0,1.0,0.0,74.0,CARRELL T,2021
,83.56%,12.33%,1.37%,1.37%,1.37%,,,,,,,,,,2021
BMEN-153-901,59,11,0,0,0,70.0,3.842,0.0,0.0,0,1.0,0.0,71.0,CARRELL T,2021
,84.29%,15.71%,0.00%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,120,20,1,1,1,143.0,3.797,0.0,0.0,0,2.0,0.0,145.0,,2021
,83.92%,13.99%,0.70%,0.70%,0.70%,,,,,,,,,,2021
BMEN-207-200,10,3,1,0,0,14.0,3.642,0.0,0.0,0,0.0,0.0,14.0,HANKS J,2021
,71.43%,21.43%,7.14%,0.00%,0.00%,,,,,,,,,,2021
BMEN-207-201,12,2,1,0,0,15.0,3.733,0.0,0.0,0,0.0,0.0,15.0,HANKS J,2021
,80.00%,13.33%,6.67%,0.00%,0.00%,,,,,,,,,,2021
BMEN-207-500,25,22,5,0,2,54.0,3.259,0.0,0.0,0,3.0,0.0,57.0,HANKS J,2021
,46.30%,40.74%,9.26%,0.00%,3.70%,,,,,,,,,,2021
BMEN-207-501,24,29,5,2,0,60.0,3.25,0.0,0.0,0,6.0,0.0,66.0,HANKS J,2021
,40.00%,48.33%,8.33%,3.33%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,71,56,12,2,2,143.0,3.342,0.0,0.0,0,9.0,0.0,152.0,,2021
,49.65%,39.16%,8.39%,1.40%,1.40%,,,,,,,,,,2021
BMEN-305-501,8,8,1,0,0,17.0,3.411,0.0,0.0,0,0.0,0.0,17.0,TOFIGHI ZAVAREH A,2021
,47.06%,47.06%,5.88%,0.00%,0.00%,,,,,,,,,,2021
BMEN-305-502,9,11,0,0,0,20.0,3.45,0.0,0.0,0,0.0,0.0,20.0,TOFIGHI ZAVAREH A,2021
,45.00%,55.00%,0.00%,0.00%,0.00%,,,,,,,,,,2021
BMEN-305-503,13,6,0,0,0,19.0,3.684,0.0,0.0,0,1.0,0.0,20.0,TOFIGHI ZAVAREH A,2021
,68.42%,31.58%,0.00%,0.00%,0.00%,,,,,,,,,,2021
BMEN-305-504,0,4,5,1,0,10.0,2.3,0.0,0.0,0,0.0,0.0,10.0,TOFIGHI ZAVAREH A,2021
,0.00%,40.00%,50.00%,10.00%,0.00%,,,,,,,,,,2021
BMEN-305-505,0,11,2,0,0,13.0,2.846,0.0,0.0,0,0.0,0.0,13.0,TOFIGHI ZAVAREH A,2021
,0.00%,84.62%,15.38%,0.00%,0.00%,,,,,,,,,,2021
BMEN-305-506,3,15,2,0,0,20.0,3.05,0.0,0.0,0,0.0,0.0,20.0,TOFIGHI ZAVAREH A,2021
,15.00%,75.00%,10.00%,0.00%,0.00%,,,,,,,,,,2021
BMEN-305-509,6,14,0,0,0,20.0,3.3,0.0,0.0,0,0.0,0.0,20.0,TOFIGHI ZAVAREH A,2021
,30.00%,70.00%,0.00%,0.00%,0.00%,,,,,,,,,,2021
BMEN-305-510,1,8,1,0,0,10.0,3.0,0.0,0.0,0,0.0,0.0,10.0,TOFIGHI ZAVAREH A,2021
,10.00%,80.00%,10.00%,0.00%,0.00%,,,,,,,,,,2021
BMEN-305-511,1,9,0,0,0,10.0,3.1,0.0,0.0,0,0.0,0.0,10.0,TOFIGHI ZAVAREH A,2021
,10.00%,90.00%,0.00%,0.00%,0.00%,,,,,,,,,,2021
BMEN-305-512,0,6,4,0,0,10.0,2.6,0.0,0.0,0,0.0,0.0,10.0,TOFIGHI ZAVAREH A,2021
,0.00%,60.00%,40.00%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,41,92,15,1,0,149.0,3.161,0.0,0.0,0,1.0,0.0,150.0,,2021
,27.52%,61.74%,10.07%,0.67%,0.00%,,,,,,,,,,2021
BMEN-321-500,22,16,9,0,0,47.0,3.276,0.0,0.0,0,5.0,0.0,52.0,PEAK C,2021
,46.81%,34.04%,19.15%,0.00%,0.00%,,,,,,,,,,2021
BMEN-321-501,12,24,20,1,1,58.0,2.775,1.0,0.0,0,8.0,0.0,67.0,PEAK C,2021
,20.69%,41.38%,34.48%,1.72%,1.72%,,,,,,,,,,2021
BMEN-321-502,3,10,8,0,0,21.0,2.761,0.0,0.0,0,3.0,0.0,24.0,PEAK C,2021
,14.29%,47.62%,38.10%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,37,50,37,1,1,126.0,2.96,1.0,0.0,0,16.0,0.0,143.0,,2021
,29.37%,39.68%,29.37%,0.79%,0.79%,,,,,,,,,,2021
BMEN-341-200,13,1,0,0,0,14.0,3.928,0.0,0.0,0,0.0,0.0,14.0,HORN J,2021
,92.86%,7.14%,0.00%,0.00%,0.00%,,,,,,,,,,2021
BMEN-341-500,48,14,5,0,0,67.0,3.641,0.0,0.0,0,1.0,0.0,68.0,HORN J,2021
,71.64%,20.90%,7.46%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,61,15,5,0,0,81.0,3.691,0.0,0.0,0,1.0,0.0,82.0,,2021
,75.31%,18.52%,6.17%,0.00%,0.00%,,,,,,,,,,2021
BMEN-343-200,19,2,0,0,0,21.0,3.904,0.0,0.0,0,0.0,0.0,21.0,RAGHAVAN S,2021
,90.48%,9.52%,0.00%,0.00%,0.00%,,,,,,,,,,2021
BMEN-343-201,9,1,0,0,0,10.0,3.9,0.0,0.0,0,0.0,0.0,10.0,RAGHAVAN S,2021
,90.00%,10.00%,0.00%,0.00%,0.00%,,,,,,,,,,2021
BMEN-343-500,40,13,5,0,0,58.0,3.603,0.0,0.0,0,0.0,0.0,58.0,RAGHAVAN S,2021
,68.97%,22.41%,8.62%,0.00%,0.00%,,,,,,,,,,2021
BMEN-343-501,20,13,2,0,0,35.0,3.514,0.0,0.0,0,0.0,0.0,35.0,RAGHAVAN S,2021
,57.14%,37.14%,5.71%,0.00%,0.00%,,,,,,,,,,2021
BMEN-343-502,21,14,6,1,0,42.0,3.309,0.0,0.0,0,3.0,0.0,45.0,GRUNLAN M,2021
,50.00%,33.33%,14.29%,2.38%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,109,43,13,1,0,166.0,3.566,0.0,0.0,0,3.0,0.0,169.0,,2021
,65.66%,25.90%,7.83%,0.60%,0.00%,,,,,,,,,,2021
BMEN-350-201,4,1,0,0,0,5.0,3.8,0.0,0.0,0,1.0,0.0,6.0,PATRICK C,2021
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,,,2021
